variant,binary,version,dataset,run_index,seed,population,islands,generations,mutation_rate,elite_count,reported_length,cuda_elapsed_ms,generations_completed,target_reached,best_tour_path,status,notes
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,148.799,2000,no,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,204.04,NA,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,125.532,NA,NA,11 6 5 19 4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,117.355,NA,NA,11 6 5 19 4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,118.001,NA,NA,11 6 5 19 4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,117.161,NA,NA,11 6 5 19 4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,117.16,NA,NA,11 6 5 19 4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,1683.36,NA,NA,2 0 15 18 9 8 10 4 19 5 6 14 13 12 11 7 17 3 16 1 2,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,126.027,NA,NA,1 2 0 15 12 11 13 6 18 9 8 10 4 19 5 14 7 17 3 16 1,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,116.717,NA,NA,1 2 0 15 12 11 13 6 18 9 8 10 4 19 5 14 7 17 3 16 1,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,117.074,NA,NA,1 2 0 15 12 11 13 6 18 9 8 10 4 19 5 14 7 17 3 16 1,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,118.505,NA,NA,1 2 0 15 12 11 13 6 18 9 8 10 4 19 5 14 7 17 3 16 1,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,1685.13,NA,NA,17 16 1 2 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 3 17,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,117.071,NA,NA,11 6 5 19 4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,NA,NA,NA,NA,80,0.12558,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,6,105,512,NA,2000,0.03,4,74,561.942,NA,NA,7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 3 17 16 1 2 7,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,6,105,512,NA,2000,0.03,4,73,559.359,NA,NA,16 17 3 7 12 11 13 14 6 5 19 4 10 8 9 18 15 0 2 1 16,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,121.253,2000,no,6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8 10 4 19 5 6,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,120.405,2000,no,6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8 10 4 19 5 6,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,114.973,2000,no,6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8 10 4 19 5 6,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,125.45,NA,NA,5 6 14 13 12 11 7 17 3 16 1 2 0 15 18 9 8 10 4 19 5,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,625.82,NA,NA,6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8 10 4 19 5 6,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,149.314,2000,no,6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8 10 4 19 5 6,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,204.579,NA,NA,6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8 10 4 19 5 6,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,125.694,NA,NA,1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 2 1,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,117.613,NA,NA,1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 2 1,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,116.61,NA,NA,1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 2 1,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,116.367,NA,NA,1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 2 1,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,116.805,NA,NA,1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 2 1,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,1687.79,NA,NA,3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13 14 7 3,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,125.343,NA,NA,3 17 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,116.757,NA,NA,3 17 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,118.187,NA,NA,3 17 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,118.106,NA,NA,3 17 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,1684.66,NA,NA,13 6 5 19 4 10 8 9 18 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,6,105,NA,256,2000,0.03,2,73,116.31,NA,NA,1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0 2 1,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,NA,NA,NA,NA,80,0.125102,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,7,106,512,NA,2000,0.03,4,75,562.02,NA,NA,7 3 17 16 1 2 9 18 6 5 19 8 10 4 14 13 11 12 15 0 7,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,7,106,512,NA,2000,0.03,4,74,560.922,NA,NA,2 1 16 3 17 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 2,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,121.369,2000,no,13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,120.311,2000,no,13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,115.11,2000,no,13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,125.194,NA,NA,13 14 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 12 11 13,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,626.44,NA,NA,13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,149.25,2000,no,13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,206.486,NA,NA,13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4 10 8 9 18 13,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,125.519,NA,NA,11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.084,NA,NA,11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.656,NA,NA,11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,118.063,NA,NA,11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.26,NA,NA,11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,1686.24,NA,NA,14 13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,126.131,NA,NA,14 13 11 12 6 5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 14,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.517,NA,NA,14 13 11 12 6 5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 14,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.698,NA,NA,14 13 11 12 6 5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 14,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.201,NA,NA,14 13 11 12 6 5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 14,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,1683.07,NA,NA,4 10 8 9 18 13 14 7 3 17 16 1 2 0 15 12 11 6 5 19 4,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,7,106,NA,256,2000,0.03,2,73,117.175,NA,NA,11 12 15 0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,NA,NA,NA,NA,80,0.126013,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,8,107,512,NA,2000,0.03,4,75,559.631,NA,NA,8 10 4 14 13 11 12 15 0 7 3 17 16 1 2 9 18 6 5 19 8,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,8,107,512,NA,2000,0.03,4,73,560.104,NA,NA,0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17 3 16 1 2 0,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,121.48,2000,no,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,120.466,2000,no,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,115.143,2000,no,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,125.049,NA,NA,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,625.528,NA,NA,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,149.144,2000,no,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,203.985,NA,NA,2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,124.94,NA,NA,8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,116.768,NA,NA,8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,117.099,NA,NA,8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,116.882,NA,NA,8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,118.254,NA,NA,8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,1683.08,NA,NA,2 1 16 17 3 7 14 13 18 9 8 10 4 19 5 6 11 12 15 0 2,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,125.559,NA,NA,15 0 2 1 16 3 17 7 13 14 5 19 4 10 8 9 18 6 11 12 15,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,117.458,NA,NA,15 0 2 1 16 3 17 7 13 14 5 19 4 10 8 9 18 6 11 12 15,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,116.239,NA,NA,15 0 2 1 16 3 17 7 13 14 5 19 4 10 8 9 18 6 11 12 15,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,117.107,NA,NA,15 0 2 1 16 3 17 7 13 14 5 19 4 10 8 9 18 6 11 12 15,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,1683.34,NA,NA,2 1 16 3 17 7 13 14 6 5 19 4 10 8 9 18 11 12 15 0 2,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,8,107,NA,256,2000,0.03,2,73,117.019,NA,NA,8 10 4 19 5 6 11 12 15 0 2 1 16 3 17 7 14 13 18 9 8,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,NA,NA,NA,NA,80,0.132339,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,9,108,512,NA,2000,0.03,4,75,559.841,NA,NA,14 13 11 12 15 0 7 3 17 16 1 2 9 18 6 5 19 8 10 4 14,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,9,108,512,NA,2000,0.03,4,74,562.072,NA,NA,3 16 1 2 7 12 11 13 14 6 5 19 4 10 8 9 18 15 0 17 3,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,121.397,2000,no,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,120.432,2000,no,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,115.143,2000,no,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,125.801,NA,NA,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,625.337,NA,NA,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,148.919,2000,no,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,203.256,NA,NA,17 3 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7 17,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,125.645,NA,NA,4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5 19 4,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,117.207,NA,NA,4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5 19 4,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,117.35,NA,NA,4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5 19 4,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,116.793,NA,NA,4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5 19 4,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,117.032,NA,NA,4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5 19 4,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,9,108,NA,256,2000,0.03,2,73,1683.34,NA,NA,4 10 8 9 18 6 13 11 12 15 0 2 1 16 3 17 7 14 5 19 4,ok,
