variant,binary,version,dataset,run_index,seed,population,islands,generations,mutation_rate,elite_count,reported_length,cuda_elapsed_ms,generations_completed,target_reached,best_tour_path,status,notes
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9056,331.743,2000,no,44 2 18 40 7 8 9 42 14 4 37 33 43 45 47 23 5 3 24 11 27 26 46 25 12 13 51 10 50 32 0 21 17 16 6 1 41 20 30 22 29 19 49 28 15 36 39 38 34 35 48 31 44,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9056,283.769,2000,no,44 2 18 40 7 8 9 42 14 4 37 33 43 45 47 23 5 3 24 11 27 26 46 25 12 13 51 10 50 32 0 21 17 16 6 1 41 20 30 22 29 19 49 28 15 36 39 38 34 35 48 31 44,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9056,263.68,2000,NA,44 2 18 40 7 8 9 42 14 4 37 33 43 45 47 23 5 3 24 11 27 26 46 25 12 13 51 10 50 32 0 21 17 16 6 1 41 20 30 22 29 19 49 28 15 36 39 38 34 35 48 31 44,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9056,823.069,2000,NA,44 2 18 40 7 8 9 42 14 4 37 33 43 45 47 23 5 3 24 11 27 26 46 25 12 13 51 10 50 32 0 21 17 16 6 1 41 20 30 22 29 19 49 28 15 36 39 38 34 35 48 31 44,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9056,279.608,2000,no,44 2 18 40 7 8 9 42 14 4 37 33 43 45 47 23 5 3 24 11 27 26 46 25 12 13 51 10 50 32 0 21 17 16 6 1 41 20 30 22 29 19 49 28 15 36 39 38 34 35 48 31 44,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9056,417.038,2000,NA,44 2 18 40 7 8 9 42 14 4 37 33 43 45 47 23 5 3 24 11 27 26 46 25 12 13 51 10 50 32 0 21 17 16 6 1 41 20 30 22 29 19 49 28 15 36 39 38 34 35 48 31 44,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9438,262.503,2000,NA,5 45 43 18 44 39 38 36 33 34 37 47 23 4 14 3 11 50 32 42 9 8 7 40 17 30 31 48 35 0 21 2 16 20 41 6 1 29 22 19 49 15 28 46 25 26 12 13 51 10 27 24 5,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9438,245.774,2000,NA,5 45 43 18 44 39 38 36 33 34 37 47 23 4 14 3 11 50 32 42 9 8 7 40 17 30 31 48 35 0 21 2 16 20 41 6 1 29 22 19 49 15 28 46 25 26 12 13 51 10 27 24 5,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9438,247.366,2000,NA,5 45 43 18 44 39 38 36 33 34 37 47 23 4 14 3 11 50 32 42 9 8 7 40 17 30 31 48 35 0 21 2 16 20 41 6 1 29 22 19 49 15 28 46 25 26 12 13 51 10 27 24 5,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9438,248.964,2000,NA,5 45 43 18 44 39 38 36 33 34 37 47 23 4 14 3 11 50 32 42 9 8 7 40 17 30 31 48 35 0 21 2 16 20 41 6 1 29 22 19 49 15 28 46 25 26 12 13 51 10 27 24 5,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9438,247.123,2000,NA,5 45 43 18 44 39 38 36 33 34 37 47 23 4 14 3 11 50 32 42 9 8 7 40 17 30 31 48 35 0 21 2 16 20 41 6 1 29 22 19 49 15 28 46 25 26 12 13 51 10 27 24 5,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,7673,7516.57,2000,NA,21 0 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 34 33 43 45 15 28 49 19 22 29 1 6 41 20 16 2 17 30 21,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,8038,264.911,2000,NA,47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 29 41 6 1 28 15 45 36 37 38 35 34 33 43 39 47,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,8038,246.51,2000,NA,47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 29 41 6 1 28 15 45 36 37 38 35 34 33 43 39 47,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,8038,246.952,2000,NA,47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 29 41 6 1 28 15 45 36 37 38 35 34 33 43 39 47,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,8038,248.083,2000,NA,47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 29 41 6 1 28 15 45 36 37 38 35 34 33 43 39 47,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,7542,7510.79,2000,NA,19 49 28 15 45 43 33 34 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,data/berlin52.tsp,4,103,NA,256,2000,0.03,2,9438,318.325,2000,NA,5 45 43 18 44 39 38 36 33 34 37 47 23 4 14 3 11 50 32 42 9 8 7 40 17 30 31 48 35 0 21 2 16 20 41 6 1 29 22 19 49 15 28 46 25 26 12 13 51 10 27 24 5,ok,
gpu_naive,build/GPU-Naive,gpu_naive,data/berlin52.tsp,5,104,NA,NA,NA,NA,NA,8181,0.131067,NA,NA,39 37 36 38 35 34 33 43 45 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 41 6 1 39,ok,
cuda_ga,build/CUDA-GA,cuda_ga,data/berlin52.tsp,5,104,512,NA,2000,0.03,4,8076,876.57,2000,NA,21 30 17 2 16 20 22 19 49 15 28 29 1 6 41 43 45 37 39 38 35 34 33 36 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,data/berlin52.tsp,5,104,512,NA,2000,0.03,4,8563,897.684,2000,NA,36 37 4 5 3 24 47 23 14 42 32 50 11 10 51 13 12 46 25 26 27 45 43 0 21 48 31 44 18 9 8 7 40 2 16 41 6 1 29 20 17 30 22 19 49 28 15 33 34 35 38 39 36,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9269,334.409,2000,no,31 34 35 38 45 15 28 46 13 12 26 25 27 11 51 10 50 32 42 0 48 21 30 17 2 16 20 6 1 41 29 22 49 19 43 33 36 47 23 4 5 3 24 14 37 39 9 8 7 40 18 44 31,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9269,331.123,2000,no,31 34 35 38 45 15 28 46 13 12 26 25 27 11 51 10 50 32 42 0 48 21 30 17 2 16 20 6 1 41 29 22 49 19 43 33 36 47 23 4 5 3 24 14 37 39 9 8 7 40 18 44 31,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9269,284.139,2000,no,31 34 35 38 45 15 28 46 13 12 26 25 27 11 51 10 50 32 42 0 48 21 30 17 2 16 20 6 1 41 29 22 49 19 43 33 36 47 23 4 5 3 24 14 37 39 9 8 7 40 18 44 31,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9169,264.526,2000,NA,11 50 10 51 12 13 46 25 26 27 3 5 14 39 38 48 0 21 31 44 2 16 6 1 41 29 22 20 30 17 49 19 28 15 18 40 7 8 9 42 32 4 37 23 47 36 34 35 33 43 45 24 11,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9269,825.266,2000,NA,31 34 35 38 45 15 28 46 13 12 26 25 27 11 51 10 50 32 42 0 48 21 30 17 2 16 20 6 1 41 29 22 49 19 43 33 36 47 23 4 5 3 24 14 37 39 9 8 7 40 18 44 31,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9269,279.637,2000,no,31 34 35 38 45 15 28 46 13 12 26 25 27 11 51 10 50 32 42 0 48 21 30 17 2 16 20 6 1 41 29 22 49 19 43 33 36 47 23 4 5 3 24 14 37 39 9 8 7 40 18 44 31,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9269,418.637,2000,NA,31 34 35 38 45 15 28 46 13 12 26 25 27 11 51 10 50 32 42 0 48 21 30 17 2 16 20 6 1 41 29 22 49 19 43 33 36 47 23 4 5 3 24 14 37 39 9 8 7 40 18 44 31,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9261,260.078,2000,NA,51 13 12 46 25 27 26 24 45 43 49 19 29 28 15 47 23 4 14 36 39 38 33 35 34 21 0 30 22 17 16 6 1 41 20 2 44 18 40 7 8 9 32 42 31 48 37 5 3 11 50 10 51,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9261,245.754,2000,NA,51 13 12 46 25 27 26 24 45 43 49 19 29 28 15 47 23 4 14 36 39 38 33 35 34 21 0 30 22 17 16 6 1 41 20 2 44 18 40 7 8 9 32 42 31 48 37 5 3 11 50 10 51,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9261,250.616,2000,NA,51 13 12 46 25 27 26 24 45 43 49 19 29 28 15 47 23 4 14 36 39 38 33 35 34 21 0 30 22 17 16 6 1 41 20 2 44 18 40 7 8 9 32 42 31 48 37 5 3 11 50 10 51,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9261,247.091,2000,NA,51 13 12 46 25 27 26 24 45 43 49 19 29 28 15 47 23 4 14 36 39 38 33 35 34 21 0 30 22 17 16 6 1 41 20 2 44 18 40 7 8 9 32 42 31 48 37 5 3 11 50 10 51,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9261,247.439,2000,NA,51 13 12 46 25 27 26 24 45 43 49 19 29 28 15 47 23 4 14 36 39 38 33 35 34 21 0 30 22 17 16 6 1 41 20 2 44 18 40 7 8 9 32 42 31 48 37 5 3 11 50 10 51,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,7673,7509.89,2000,NA,42 32 50 10 51 13 12 46 25 26 27 11 24 3 5 14 4 23 47 37 36 39 38 35 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34 48 31 44 18 40 7 8 9 42,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,8213,265.005,2000,NA,39 43 45 47 23 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 1 6 41 35 38 34 33 36 37 39,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,8213,246.889,2000,NA,39 43 45 47 23 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 1 6 41 35 38 34 33 36 37 39,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,8213,246.511,2000,NA,39 43 45 47 23 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 1 6 41 35 38 34 33 36 37 39,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,8213,246.932,2000,NA,39 43 45 47 23 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 1 6 41 35 38 34 33 36 37 39,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,7542,7536.8,2000,NA,24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34 35 38 39 36 37 47 23 4 14 5 3 24,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,data/berlin52.tsp,5,104,NA,256,2000,0.03,2,9261,318.528,2000,NA,51 13 12 46 25 27 26 24 45 43 49 19 29 28 15 47 23 4 14 36 39 38 33 35 34 21 0 30 22 17 16 6 1 41 20 2 44 18 40 7 8 9 32 42 31 48 37 5 3 11 50 10 51,ok,
gpu_naive,build/GPU-Naive,gpu_naive,data/berlin52.tsp,6,105,NA,NA,NA,NA,NA,8181,0.117402,NA,NA,39 37 36 38 35 34 33 43 45 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 41 6 1 39,ok,
cuda_ga,build/CUDA-GA,cuda_ga,data/berlin52.tsp,6,105,512,NA,2000,0.03,4,7640,876.685,2000,NA,49 28 15 43 45 37 39 38 35 34 33 36 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,data/berlin52.tsp,6,105,512,NA,2000,0.03,4,8299,888.798,2000,NA,43 45 24 11 27 26 25 46 12 13 51 10 50 32 3 5 36 35 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 48 31 44 18 40 7 8 9 42 14 4 23 47 37 39 38 34 33 43,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9130,333.547,2000,no,0 31 39 37 23 47 36 43 15 28 46 25 27 26 12 13 51 10 11 50 32 42 9 8 44 48 35 34 33 38 24 3 5 14 4 45 49 19 22 29 1 6 41 16 2 40 7 18 17 30 20 21 0,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9130,331.953,2000,no,0 31 39 37 23 47 36 43 15 28 46 25 27 26 12 13 51 10 11 50 32 42 9 8 44 48 35 34 33 38 24 3 5 14 4 45 49 19 22 29 1 6 41 16 2 40 7 18 17 30 20 21 0,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9130,283.965,2000,no,0 31 39 37 23 47 36 43 15 28 46 25 27 26 12 13 51 10 11 50 32 42 9 8 44 48 35 34 33 38 24 3 5 14 4 45 49 19 22 29 1 6 41 16 2 40 7 18 17 30 20 21 0,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9057,263.437,2000,NA,39 31 0 21 30 20 2 17 48 35 34 33 43 15 45 37 4 14 5 3 50 10 51 13 12 46 25 26 27 11 24 23 47 36 28 49 19 22 29 1 6 41 16 44 18 40 7 8 9 32 42 38 39,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9130,824.722,2000,NA,0 31 39 37 23 47 36 43 15 28 46 25 27 26 12 13 51 10 11 50 32 42 9 8 44 48 35 34 33 38 24 3 5 14 4 45 49 19 22 29 1 6 41 16 2 40 7 18 17 30 20 21 0,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9130,279.561,2000,no,0 31 39 37 23 47 36 43 15 28 46 25 27 26 12 13 51 10 11 50 32 42 9 8 44 48 35 34 33 38 24 3 5 14 4 45 49 19 22 29 1 6 41 16 2 40 7 18 17 30 20 21 0,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9130,419.676,2000,NA,0 31 39 37 23 47 36 43 15 28 46 25 27 26 12 13 51 10 11 50 32 42 9 8 44 48 35 34 33 38 24 3 5 14 4 45 49 19 22 29 1 6 41 16 2 40 7 18 17 30 20 21 0,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9299,261.737,2000,NA,11 23 36 15 45 47 37 38 31 48 35 34 33 43 30 16 20 41 6 1 29 28 49 19 22 21 0 17 2 40 7 42 32 9 8 18 44 39 4 14 5 3 24 27 26 25 46 12 13 51 10 50 11,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9299,247.392,2000,NA,11 23 36 15 45 47 37 38 31 48 35 34 33 43 30 16 20 41 6 1 29 28 49 19 22 21 0 17 2 40 7 42 32 9 8 18 44 39 4 14 5 3 24 27 26 25 46 12 13 51 10 50 11,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9299,246.931,2000,NA,11 23 36 15 45 47 37 38 31 48 35 34 33 43 30 16 20 41 6 1 29 28 49 19 22 21 0 17 2 40 7 42 32 9 8 18 44 39 4 14 5 3 24 27 26 25 46 12 13 51 10 50 11,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9299,247.447,2000,NA,11 23 36 15 45 47 37 38 31 48 35 34 33 43 30 16 20 41 6 1 29 28 49 19 22 21 0 17 2 40 7 42 32 9 8 18 44 39 4 14 5 3 24 27 26 25 46 12 13 51 10 50 11,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9299,246.475,2000,NA,11 23 36 15 45 47 37 38 31 48 35 34 33 43 30 16 20 41 6 1 29 28 49 19 22 21 0 17 2 40 7 42 32 9 8 18 44 39 4 14 5 3 24 27 26 25 46 12 13 51 10 50 11,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,7542,7522.53,2000,NA,15 45 43 33 34 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,8188,263.178,2000,NA,34 35 39 37 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 28 29 41 6 1 15 45 43 33 38 23 47 36 34,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,8188,246.712,2000,NA,34 35 39 37 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 28 29 41 6 1 15 45 43 33 38 23 47 36 34,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,8188,245.654,2000,NA,34 35 39 37 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 28 29 41 6 1 15 45 43 33 38 23 47 36 34,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,8188,247.353,2000,NA,34 35 39 37 4 14 5 3 24 11 27 26 25 46 13 12 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 28 29 41 6 1 15 45 43 33 38 23 47 36 34,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,7542,7527,2000,NA,40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,data/berlin52.tsp,6,105,NA,256,2000,0.03,2,9299,320.29,2000,NA,11 23 36 15 45 47 37 38 31 48 35 34 33 43 30 16 20 41 6 1 29 28 49 19 22 21 0 17 2 40 7 42 32 9 8 18 44 39 4 14 5 3 24 27 26 25 46 12 13 51 10 50 11,ok,
gpu_naive,build/GPU-Naive,gpu_naive,data/berlin52.tsp,7,106,NA,NA,NA,NA,NA,8181,0.129147,NA,NA,39 37 36 38 35 34 33 43 45 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 41 6 1 39,ok,
cuda_ga,build/CUDA-GA,cuda_ga,data/berlin52.tsp,7,106,512,NA,2000,0.03,4,7640,885.811,2000,NA,2 16 20 41 6 1 29 22 19 49 28 15 43 45 37 39 38 35 34 33 36 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,data/berlin52.tsp,7,106,512,NA,2000,0.03,4,8073,889.826,2000,NA,50 11 27 26 25 46 12 13 51 10 32 42 9 8 7 40 18 44 2 16 17 30 20 41 6 1 29 28 15 49 19 22 21 0 31 48 35 34 33 43 45 36 38 39 37 47 23 4 14 5 3 24 50,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,data/berlin52.tsp,7,106,NA,256,2000,0.03,2,9161,330.861,2000,no,10 51 13 12 27 26 25 46 28 29 41 1 6 16 2 40 8 9 7 18 44 31 48 0 19 15 45 3 5 14 37 4 23 47 36 34 33 43 49 22 20 17 30 21 35 38 39 42 32 24 11 50 10,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,data/berlin52.tsp,7,106,NA,256,2000,0.03,2,9161,328.903,2000,no,10 51 13 12 27 26 25 46 28 29 41 1 6 16 2 40 8 9 7 18 44 31 48 0 19 15 45 3 5 14 37 4 23 47 36 34 33 43 49 22 20 17 30 21 35 38 39 42 32 24 11 50 10,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,data/berlin52.tsp,7,106,NA,256,2000,0.03,2,9161,284.196,2000,no,10 51 13 12 27 26 25 46 28 29 41 1 6 16 2 40 8 9 7 18 44 31 48 0 19 15 45 3 5 14 37 4 23 47 36 34 33 43 49 22 20 17 30 21 35 38 39 42 32 24 11 50 10,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,data/berlin52.tsp,7,106,NA,256,2000,0.03,2,8836,264.654,2000,NA,32 42 31 48 35 38 39 37 47 36 15 28 49 19 29 22 0 34 33 43 45 27 26 25 46 12 13 51 10 50 11 24 3 5 14 4 23 21 17 30 20 41 1 6 16 2 18 44 40 7 8 9 32,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,data/berlin52.tsp,7,106,NA,256,2000,0.03,2,9161,823.26,2000,NA,10 51 13 12 27 26 25 46 28 29 41 1 6 16 2 40 8 9 7 18 44 31 48 0 19 15 45 3 5 14 37 4 23 47 36 34 33 43 49 22 20 17 30 21 35 38 39 42 32 24 11 50 10,ok,
